id,character_id,sale_date,amount,verstamp
1978,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-10,5,0x0002228a
1979,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-10,4,0x0002228b
1980,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-10,12,0x0002228c
1981,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-10,11,0x0002228d
1982,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-10,2,0x00022528
1983,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-10,1,0x00022529
1984,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-10,3,0x0002252a
1985,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-10,3,0x0002252b
1986,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-10,3,0x0002252c
1987,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-10,14,0x0002252d
1988,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-10,6,0x0002252e
1989,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-10,16,0x0002252f
1990,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-10,16,0x00022530
1991,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-10,3,0x00022531
1992,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-10,10,0x00022532
1993,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-10,4,0x00022533
1994,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-10,4,0x00022534
1995,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-10,11,0x00022535
1996,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,6,0x00022536
1997,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,12,0x00022537
1998,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,1,0x00022538
1999,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,6,0x00022539
2000,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,11,0x00022ca0
2001,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,3,0x00022ca1
2002,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,10,0x00022ff5
2003,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,4,0x00022ff6
2004,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,14,0x00022ff7
2005,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,3,0x00022ff8
2006,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,13,0x00022ff9
2007,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,6,0x00022ffa
2008,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,5,0x00022ffb
2009,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,4,0x00022ffc
2010,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,2,0x00022ffd
2011,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,4,0x00022ffe
2012,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,14,0x00022fff
2013,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,16,0x00023000
2014,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,1,0x00023001
2015,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,10,0x00023002
2016,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,9,0x00023003
2017,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,3,0x00023004
2018,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,1,0x00023005
2019,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,10,0x00023006
2020,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,4,0x0002325a
2021,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,2,0x0002325b
2022,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,3,0x0002325c
2023,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,15,0x0002325d
2024,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,3,0x0002325e
2025,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,3,0x0002325f
2026,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,4,0x00023260
2027,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,13,0x00023261
2028,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,10,0x00023262
2029,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,13,0x0002359d
2030,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,1,0x0002359e
2031,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,7,0x0002359f
2032,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,10,0x000235a0
2033,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,9,0x000235a1
2034,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,14,0x000235a2
2035,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,3,0x000235a3
2036,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,3,0x000235a4
2037,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,1,0x000235a5
2038,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,15,0x000235a6
2039,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,15,0x000235a7
2040,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,10,0x000235a8
2041,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,14,0x000235a9
2042,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,14,0x000235aa
2043,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,8,0x00023d42
2044,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,6,0x00023d43
2045,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,16,0x00023d44
2046,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,10,0x00023d45
2047,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,2,0x00023d46
2048,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,16,0x00023d47
2049,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,2,0x00023d48
2050,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,11,0x00023d49
2051,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,14,0x00023d4a
2052,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,8,0x00023d4b
2053,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,8,0x00023d4c
2054,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,12,0x00023d4d
2055,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,11,0x00023d4e
2056,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,7,0x00023d4f
2057,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,13,0x00023d50
2058,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,16,0x00023d51
2059,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,3,0x00023d52
2060,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,5,0x00023d53
2061,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,15,0x00023d54
2062,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,11,0x00023d55
2063,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,11,0x00023d56
2064,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,14,0x00023d57
2065,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,5,0x00023d58
2066,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,16,0x00023d59
2067,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,2,0x00023d5a
2068,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,2,0x00023d5b
2069,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,3,0x00023d5c
2070,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,2,0x00023d5d
2071,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,1,0x00023d5e
2072,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,14,0x00023d5f
2073,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,8,0x00023d60
2074,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,8,0x00023d61
2075,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,3,0x00023d62
2076,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,6,0x00023d63
2077,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,6,0x00023d64
2078,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,13,0x00023d65
2079,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,16,0x00023d66
2080,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,10,0x00023d67
2081,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,14,0x00023d68
2082,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,14,0x00023d69
2083,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,7,0x00023d6a
2084,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,2,0x00023d6b
2085,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,16,0x00023d6c
2086,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,16,0x00023d6d
2087,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,4,0x00023d6e
2088,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,4,0x00023d6f
2089,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,7,0x00023d70
2090,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,3,0x00023d71
2091,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,13,0x00023d72
2092,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,4,0x00023d73
2093,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,2,0x00023d74
2094,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,8,0x00023d75
2095,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,16,0x00023d76
2096,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,11,0x00023d77
2097,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,12,0x00023d78
2098,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,4,0x00023d79
2099,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,12,0x00023d7a
2100,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,11,0x00023d7b
2101,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,2,0x00023d7c
2102,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,16,0x00023d7d
2103,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,7,0x00023d7e
2104,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,3,0x00023d7f
2105,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,13,0x00023d80
2106,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,6,0x00023d81
2107,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,2,0x00023d82
2108,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,14,0x00023d83
2109,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,12,0x00023d84
2110,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,6,0x00023d85
2111,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,10,0x00023d86
2112,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,9,0x00023d87
2113,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,11,0x00023d88
2114,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,8,0x00023d89
2115,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,10,0x00023d8a
2116,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,11,0x00023d8b
2117,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,14,0x00023d8c
2118,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,7,0x00023d8d
2119,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,5,0x00023d8e
2120,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,3,0x00023d8f
2121,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,11,0x00023d90
2122,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,13,0x00023d91
2123,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,2,0x00023d92
2124,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,6,0x00023d93
2125,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,5,0x00023d94
2126,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,14,0x00023d95
2127,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,16,0x00023d96
2128,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x00023d97
2129,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,5,0x0002447e
2130,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,12,0x0002447f
2131,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,13,0x00024480
2132,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,10,0x00024481
2133,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,5,0x00024482
2134,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,5,0x00024483
2135,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,9,0x00024484
2136,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,14,0x00024485
2137,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,10,0x00024486
2138,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,5,0x00024487
2139,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,2,0x00024488
2140,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,10,0x00024489
2141,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,11,0x0002448a
2142,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,9,0x0002448b
2143,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,6,0x0002448c
2144,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,7,0x0002448d
2145,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,5,0x0002448e
2146,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,7,0x0002448f
2147,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,5,0x00024490
2148,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,10,0x00024491
2149,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,16,0x00024492
2150,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,2,0x00024493
2151,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,11,0x00024494
2152,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,9,0x00024495
2153,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,7,0x00024496
2154,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,2,0x00024497
2155,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,7,0x00024498
2156,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,12,0x00024499
2157,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,2,0x0002449a
2158,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,15,0x0002449b
2159,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,14,0x0002449c
2160,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,4,0x0002449d
2161,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,16,0x0002449e
2162,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,6,0x0002449f
2163,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,1,0x000244a0
2164,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,11,0x000246a3
2165,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,4,0x000246a4
2166,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,15,0x000246a5
2167,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x000246a6
2168,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,6,0x000246a7
2169,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,5,0x000246a8
2170,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,15,0x000246a9
2171,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,10,0x000246aa
2172,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,11,0x000246ab
2173,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,4,0x000246ac
2174,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,13,0x000246ad
2175,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x000246ae
2176,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,1,0x000246af
2177,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,15,0x00024890
2178,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,14,0x00024891
2179,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,15,0x00024892
2180,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,1,0x00024893
2181,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,7,0x00024894
2182,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,2,0x00024895
2183,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,9,0x00024896
2184,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,9,0x000249a3
2185,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,15,0x000249a4
2186,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,1,0x000249a5
2187,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,10,0x000249a6
2188,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,1,0x000249a7
2189,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,14,0x000249a8
2190,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,3,0x000249a9
2191,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,10,0x000249aa
2192,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,14,0x000249ab
2193,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,8,0x000249ac
2194,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,6,0x000249ad
2195,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,4,0x000249ae
2196,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,4,0x000249af
2197,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,10,0x000249b0
2198,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,6,0x000249b1
2199,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,10,0x000249b2
2200,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,4,0x000249b3
2201,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,5,0x000249b4
2202,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x000249b5
2203,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,16,0x0002515d
2204,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,16,0x0002515e
2205,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,10,0x0002515f
2206,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,5,0x00025160
2207,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,8,0x00025161
2208,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,4,0x00025162
2209,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,12,0x00025163
2210,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,7,0x00025164
2211,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,14,0x00025165
2212,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,10,0x00025166
2213,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,10,0x00025167
2214,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,7,0x0002547c
2215,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,1,0x0002547d
2216,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,14,0x0002547e
2217,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,1,0x0002547f
2218,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,7,0x00025480
2219,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,14,0x00025481
2220,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-11,13,0x00025482
2221,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,14,0x00025483
2222,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,6,0x00025484
2223,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,6,0x00025485
2224,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,6,0x00025486
2225,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x00025487
2226,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,8,0x00025488
2227,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-11,9,0x00025489
2228,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,9,0x0002548a
2229,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-11,1,0x0002548b
2230,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,14,0x0002548c
2231,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-11,4,0x0002548d
2232,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-11,6,0x0002548e
2233,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-11,7,0x0002548f
2234,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-11,15,0x00025490
2235,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-11,6,0x00025491
2236,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-11,15,0x00025492
2237,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-12,1,0x00025493
2238,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-12,16,0x00025494
2239,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-12,16,0x00025b0f
2240,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,15,0x00025b10
2241,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-12,5,0x00025b11
2242,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,10,0x00025b12
2243,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-12,14,0x00025b13
2244,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,9,0x00025b14
2245,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,16,0x00025b15
2246,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-12,6,0x00025b16
2247,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-12,10,0x00025b17
2248,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,16,0x00025b18
2249,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-12,15,0x00025b19
2250,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-12,16,0x00025b1a
2251,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,12,0x00025b1b
2252,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-12,12,0x00025b1c
2253,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,13,0x00025b1d
2254,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,11,0x00025b1e
2255,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,14,0x00025b1f
2256,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,7,0x00025b20
2257,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,11,0x00025b21
2258,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,6,0x00025b22
2259,d5c4daa3-c726-426a-aa98-fb40f3fba816,2023-01-12,13,0x00025b23
2260,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-12,16,0x00025b24
2261,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,11,0x0002609a
2262,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-12,3,0x0002609b
2263,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-12,1,0x0002609c
2264,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,5,0x0002609d
2265,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-12,2,0x0002609e
2266,8f9aa40b-5d7c-441e-ad32-4564ecda3b70,2023-01-12,8,0x0002609f
2267,af95bd8a-dfae-45bb-bc69-533860d34129,2023-01-12,1,0x000260a0
2268,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,11,0x000260a1
2269,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-12,4,0x000260a2
2270,3569d265-bd27-44d8-88e8-82fb0a848374,2023-01-12,13,0x000260a3
2271,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-12,13,0x000260a4
2272,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,4,0x000260a5
2273,c3b1f9a5-b87b-48bf-b00d-95b093ea6390,2023-01-12,4,0x000260a6
2274,9e3f7ce4-b9a7-4244-b709-dae5c1f1d4a8,2023-01-12,11,0x000260a7
2275,861c4cde-2f0f-4796-8d8f-9492e74b2573,2023-01-12,1,0x000260ec
2276,6afb1960-febd-418d-b604-e50c1b59459b,2023-01-12,8,0x000260ed
2277,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,13,0x000260ee
2278,4c7e6819-a91a-45b2-a454-f931e4a7cce3,2023-01-12,11,0x000260ef
